id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
368,B_pedido_nl,pedido_producto,hola dos hawaiano plis,pedido_con_productos,si,pedido multi-item menu real
369,B_pedido_nl,pedido_producto,"necesito hola una de hawaiiana, una soda para llevar plis",pedido_con_productos,si,pedido multi-item menu real
370,B_pedido_nl,pedido_producto,buenas 2 hawaina para llevar,pedido_con_productos,si,pedido multi-item menu real
371,B_pedido_nl,pedido_producto,me traes algo de pizza,pedido_con_productos,parcial,solo categoria sin nombre exacto
372,B_pedido_nl,pedido_producto,me traes refresco nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
373,B_pedido_nl,pedido_producto,me traes voy a querer una hawaiiana ademas 2 cocacola gracias nomás,pedido_con_productos,si,pedido multi-item menu real
374,B_pedido_nl,pedido_producto,quisiera hola 2 x pizza hawaiiana ; 2 coca gracias para llevar,pedido_con_productos,si,pedido multi-item menu real
375,B_pedido_nl,pedido_producto,necesito 2 de una cocacola plis,pedido_con_productos,si,pedido multi-item menu real
376,B_pedido_nl,pedido_producto,me traes 1×hawaiiana para llevar,pedido_con_productos,si,pedido multi-item menu real
377,B_pedido_nl,pedido_producto,oye porfa 2 hawaiana ; 1 soda plis porfa,pedido_con_productos,si,pedido multi-item menu real
378,B_pedido_nl,pedido_producto,ponme 3 hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
379,B_pedido_nl,pedido_producto,necesito necesito 1 hawaiana luego 2 x coca gracias plis,pedido_con_productos,si,pedido multi-item menu real
380,B_pedido_nl,pedido_producto,dame 3×hawaiiana porfa,pedido_con_productos,si,pedido multi-item menu real
381,B_pedido_nl,pedido_producto,quiero una bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
382,B_pedido_nl,pedido_producto,ponme 2 de hawaina tambien un de cocacolas porfa gracias,pedido_con_productos,si,pedido multi-item menu real
383,B_pedido_nl,pedido_producto,quisiera 1 hawaiano y un una cocacola gracias para llevar,pedido_con_productos,si,pedido multi-item menu real
384,B_pedido_nl,pedido_producto,ponme 1 piza hawaiana y 1x coca cola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
385,B_pedido_nl,pedido_producto,necesito me traes 3x hawaiana pizza | par de coca porfa para llevar,pedido_con_productos,si,pedido multi-item menu real
386,B_pedido_nl,pedido_producto,quiero una hawaiana pizza | par de de refresco porfa gracias,pedido_con_productos,si,pedido multi-item menu real
387,B_pedido_nl,pedido_producto,porfa me traes 3 de una hawaiana tambien una de refresco gracias,pedido_con_productos,si,pedido multi-item menu real
388,B_pedido_nl,pedido_producto,porfa una bebida gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
389,B_pedido_nl,pedido_producto,voy a querer necesito 3 hawaiiana + 1x cocacola nomás porfa,pedido_con_productos,si,pedido multi-item menu real
390,B_pedido_nl,pedido_producto,hola tres de pizza hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
391,B_pedido_nl,pedido_producto,buenas algo de bebida para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
392,B_pedido_nl,pedido_producto,dame 2×coca para llevar,pedido_con_productos,si,pedido multi-item menu real
393,B_pedido_nl,pedido_producto,buenas 2x hawaiana pizza tambien un de cocacola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
394,B_pedido_nl,pedido_producto,me traes quiero un par de pizza hawaiiana ; una de cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
395,B_pedido_nl,pedido_producto,ponme voy a querer 2 x pizza hawaiiana luego 1×una cocacola plis,pedido_con_productos,si,pedido multi-item menu real
396,B_pedido_nl,pedido_producto,quiero voy a querer 1x la hawaiana y 1 coca kola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
397,B_pedido_nl,pedido_producto,necesito quiero 2 hawaiano tambien 1 de coca kola para llevar gracias,pedido_con_productos,si,pedido multi-item menu real
398,B_pedido_nl,pedido_producto,buenas 2 coca gracias,pedido_con_productos,si,pedido multi-item menu real
399,B_pedido_nl,pedido_producto,necesito pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
400,B_pedido_nl,pedido_producto,porfa 2 una cocacola para llevar,pedido_con_productos,si,pedido multi-item menu real
401,B_pedido_nl,pedido_producto,quisiera un par de una cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
402,B_pedido_nl,pedido_producto,oye ponme 1 hawaina ademas una de soda nomás nomás,pedido_con_productos,si,pedido multi-item menu real
403,B_pedido_nl,pedido_producto,hola algo de pizza nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
404,B_pedido_nl,pedido_producto,porfa 4x piza hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
405,B_pedido_nl,pedido_producto,voy a querer bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
406,B_pedido_nl,pedido_producto,porfa dame 3 hawaiana | 1 soda porfa,pedido_con_productos,si,pedido multi-item menu real
407,B_pedido_nl,pedido_producto,porfa ponme 1 hawaiana y 2 una cocacola gracias plis,pedido_con_productos,si,pedido multi-item menu real
408,B_pedido_nl,pedido_producto,necesito 3 x la hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
409,B_pedido_nl,pedido_producto,quisiera 2 x soda plis,pedido_con_productos,si,pedido multi-item menu real
410,B_pedido_nl,pedido_producto,"voy a querer quisiera 1x hawaina, 1 coca",pedido_con_productos,si,pedido multi-item menu real
411,B_pedido_nl,pedido_producto,necesito 2×hawaiiana gracias,pedido_con_productos,si,pedido multi-item menu real
412,B_pedido_nl,pedido_producto,me traes dame 3 x pizza hawaiana | 1 2 cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
413,B_pedido_nl,pedido_producto,necesito 4x hawaiiana plis,pedido_con_productos,si,pedido multi-item menu real
414,B_pedido_nl,pedido_producto,voy a querer hola tres de pizza hawaiiana y 1 cocacola plis plis,pedido_con_productos,si,pedido multi-item menu real
415,B_pedido_nl,pedido_producto,voy a querer 2 pizza hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
416,B_pedido_nl,pedido_producto,voy a querer algo de pizza plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
417,B_pedido_nl,pedido_producto,oye 1 refresco gracias,pedido_con_productos,si,pedido multi-item menu real
418,B_pedido_nl,pedido_producto,ponme 1 hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
419,B_pedido_nl,pedido_producto,buenas 4 x hawaiiana plis,pedido_con_productos,si,pedido multi-item menu real
420,B_pedido_nl,pedido_producto,oye un par de hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
421,B_pedido_nl,pedido_producto,quisiera oye tres hawaina | uno de refresco para llevar gracias,pedido_con_productos,si,pedido multi-item menu real
422,B_pedido_nl,pedido_producto,porfa algo de pizza gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
423,B_pedido_nl,pedido_producto,porfa dos de refresco gracias,pedido_con_productos,si,pedido multi-item menu real
424,B_pedido_nl,pedido_producto,hola 1×soda gracias,pedido_con_productos,si,pedido multi-item menu real
425,B_pedido_nl,pedido_producto,dame algo de bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
426,B_pedido_nl,pedido_producto,algo de pizza,pedido_con_productos,parcial,solo categoria sin nombre exacto
427,B_pedido_nl,pedido_producto,voy a querer necesito 3 la hawaiana + 1 coca cola gracias plis,pedido_con_productos,si,pedido multi-item menu real
428,B_pedido_nl,pedido_producto,quisiera tres de hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
429,B_pedido_nl,pedido_producto,quiero par de hawaiana pizza nomás,pedido_con_productos,si,pedido multi-item menu real
430,B_pedido_nl,pedido_producto,oye 1 hawaiano luego 1 de coca kola gracias plis,pedido_con_productos,si,pedido multi-item menu real
431,B_pedido_nl,pedido_producto,buenas un par de hawaiiana + una coca nomás porfa,pedido_con_productos,si,pedido multi-item menu real
432,B_pedido_nl,pedido_producto,quiero 2 pizza hawaiana,pedido_con_productos,si,pedido multi-item menu real
433,B_pedido_nl,pedido_producto,buenas una refresco plis,pedido_con_productos,si,pedido multi-item menu real
434,B_pedido_nl,pedido_producto,oye me traes 1 hawaiana ademas 2 coca porfa,pedido_con_productos,si,pedido multi-item menu real
435,B_pedido_nl,pedido_producto,"quisiera quiero 1 piza hawaiana, 1 coca cola porfa plis",pedido_con_productos,si,pedido multi-item menu real
436,B_pedido_nl,pedido_producto,quiero 1 piza hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
437,B_pedido_nl,pedido_producto,me traes pizza gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
438,B_pedido_nl,pedido_producto,ponme uno de hawaianas plis,pedido_con_productos,si,pedido multi-item menu real
439,B_pedido_nl,pedido_producto,oye necesito 1 hawaina + par de de cocacola plis porfa,pedido_con_productos,si,pedido multi-item menu real
440,B_pedido_nl,pedido_producto,voy a querer 3 hawaiano nomás,pedido_con_productos,si,pedido multi-item menu real
441,B_pedido_nl,pedido_producto,quisiera algo de pizza porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
442,B_pedido_nl,pedido_producto,voy a querer me traes uno de hawaiiana + 1 coca para llevar,pedido_con_productos,si,pedido multi-item menu real
443,B_pedido_nl,pedido_producto,hola tres la hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
444,B_pedido_nl,pedido_producto,dame 2 la hawaiana porfa,pedido_con_productos,si,pedido multi-item menu real
445,B_pedido_nl,pedido_producto,me traes buenas dos hawaianas | 2x coca cola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
446,B_pedido_nl,pedido_producto,me traes 3 hawaiiana porfa,pedido_con_productos,si,pedido multi-item menu real
447,B_pedido_nl,pedido_producto,dame dame 3x hawaianas + 1 de 2 cocacolas gracias plis,pedido_con_productos,si,pedido multi-item menu real
448,B_pedido_nl,pedido_producto,buenas quisiera 1 hawaiiana ; una de koka cola plis,pedido_con_productos,si,pedido multi-item menu real
449,B_pedido_nl,pedido_producto,quiero 2 de pizza hawaiiana + 1×coca kola para llevar,pedido_con_productos,si,pedido multi-item menu real
450,B_pedido_nl,pedido_producto,oye una bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
451,B_pedido_nl,pedido_producto,quiero un hawaina,pedido_con_productos,si,pedido multi-item menu real
452,B_pedido_nl,pedido_producto,porfa dame 2 hawaina | 2 cocacolas gracias nomás,pedido_con_productos,si,pedido multi-item menu real
453,B_pedido_nl,pedido_producto,quisiera una bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
454,B_pedido_nl,pedido_producto,necesito dos una cocacola para llevar,pedido_con_productos,si,pedido multi-item menu real
455,B_pedido_nl,pedido_producto,dame oye 1 hawaiana pizza ademas una cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
456,B_pedido_nl,pedido_producto,porfa hola una de hawaiano luego par de cocacolas nomás para llevar,pedido_con_productos,si,pedido multi-item menu real
457,B_pedido_nl,pedido_producto,2 cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
458,B_pedido_nl,pedido_producto,me traes tres hawaiana pizza gracias,pedido_con_productos,si,pedido multi-item menu real
459,B_pedido_nl,pedido_producto,4 hawaianas porfa,pedido_con_productos,si,pedido multi-item menu real
460,B_pedido_nl,pedido_producto,oye algo de bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
461,B_pedido_nl,pedido_producto,buenas pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
462,B_pedido_nl,pedido_producto,"buenas 1×hawaina, un de una cocacola gracias nomás",pedido_con_productos,si,pedido multi-item menu real
463,B_pedido_nl,pedido_producto,quisiera porfa par de de hawaiano ademas 1 coca cola porfa porfa,pedido_con_productos,si,pedido multi-item menu real
464,B_pedido_nl,pedido_producto,hola hola tres piza hawaiana ; un de cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
465,B_pedido_nl,pedido_producto,ponme voy a querer 2 pizza hawaiiana | dos 2 cocacolas gracias plis,pedido_con_productos,si,pedido multi-item menu real
466,B_pedido_nl,pedido_producto,quisiera 2 hawaina ; 1×coca gracias gracias,pedido_con_productos,si,pedido multi-item menu real
467,B_pedido_nl,pedido_producto,necesito uno coca para llevar,pedido_con_productos,si,pedido multi-item menu real
468,B_pedido_nl,pedido_producto,"me traes voy a querer una de piza hawaiana, 2 soda para llevar gracias",pedido_con_productos,si,pedido multi-item menu real
469,B_pedido_nl,pedido_producto,quiero voy a querer 2 de hawaiana ademas dos de coca para llevar para llevar,pedido_con_productos,si,pedido multi-item menu real
470,B_pedido_nl,pedido_producto,hola hola 1×piza hawaiana ademas 1x coca cola plis,pedido_con_productos,si,pedido multi-item menu real
471,B_pedido_nl,pedido_producto,oye 2x hawaiiana ; dos cocacola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
472,B_pedido_nl,pedido_producto,dame quiero un hawaina ; 2 koka cola plis nomás,pedido_con_productos,si,pedido multi-item menu real
473,B_pedido_nl,pedido_producto,buenas porfa 2×hawaiana ademas 1 2 cocacolas,pedido_con_productos,si,pedido multi-item menu real
474,B_pedido_nl,pedido_producto,hola ponme 1×hawaiiana ; 1 coca kola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
475,B_pedido_nl,pedido_producto,ponme algo de bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
476,B_pedido_nl,pedido_producto,buenas tres de hawaiana,pedido_con_productos,si,pedido multi-item menu real
477,B_pedido_nl,pedido_producto,quisiera quisiera 3 hawaiana | uno de cocacola para llevar gracias,pedido_con_productos,si,pedido multi-item menu real
478,B_pedido_nl,pedido_producto,dame pizza,pedido_con_productos,parcial,solo categoria sin nombre exacto
479,B_pedido_nl,pedido_producto,porfa buenas un par de de hawaiana tambien 1x refresco para llevar,pedido_con_productos,si,pedido multi-item menu real
480,B_pedido_nl,pedido_producto,quiero algo de pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
481,B_pedido_nl,pedido_producto,oye una de refresco,pedido_con_productos,si,pedido multi-item menu real
482,B_pedido_nl,pedido_producto,oye dame 2×pizza hawaiana | un par de coca kola plis porfa,pedido_con_productos,si,pedido multi-item menu real
483,B_pedido_nl,pedido_producto,hola uno cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
484,B_pedido_nl,pedido_producto,oye hola dos pizza hawaiiana ademas un par de de coca plis para llevar,pedido_con_productos,si,pedido multi-item menu real
485,B_pedido_nl,pedido_producto,buenas buenas 2 piza hawaiana tambien 1 x refresco para llevar,pedido_con_productos,si,pedido multi-item menu real
